"","business_id","mean_stars","std_stars","sum_votes_useful"
"14583","1IjvqHlYig-dm9oWEkIkYA",4.88,0.33166247903554,10
"14584","AMXWCr5M22QaImM_g0_6KA",3.75,0.830662386291807,4
"14585","7edkE4HK4V6iQEz1JgyMcQ",3.38,1.22882057274445,88
"14586","ypeCwCbF5Q2lXuybEgPQAA",2,1.73205080756888,3
"14587","erREMiRq1cjZ8g-OEnxTiA",1.5,0.5,0
"14588","7oakK8miaqzr7TyJU9VdMw",4.6,0.489897948556636,9
"14589","n485XgNXcXZtf_mhSMUMCQ",4.27,1.18321595661992,20
"14590","_lFfhDQswb7FPsrx-5-mlg",2.67,1.48996644257513,2
"14591","MNVLkDb1cIXBlSgj6L9rbw",1.86,1.35646599662505,15
"14592","FAKevEJKD1D1Nccy6vccgA",4.03,0.964365076099296,38
"14593","NkxQoAeavYIPqDvfOp1Naw",3,2,3
"14594","CGKUXi49jL0-_mEZljQ_WA",4.71,0.447213595499958,4
"14595","O36iUta8mR3XsbACp4nS3Q",3.79,1.19582607431014,76
"14596","yoLlJDTXafbS3PG-lee-dg",4.15,1.06301458127346,46
"14597","ylDrm21_EO-WlL-6Ur6MJg",3.17,0.9,2
"14598","Ymbxezwhkf8-8sDWUWOScQ",3.88,1.04403065089106,90
"14599","DXIsctlGnYN8-G-CJ6Xm6A",4,0,0
"14600","uIOnfcss9fxjSv3gFfPvgA",4.17,0.692820323027551,64
"14601","4DVvMctF8UqWDujiCRqZBw",2.5,1.5,1
"14602","miDl22E-Vx1bTBIQXmYF9g",4.4,0.8,0
"14603","8Dn_2xtEWXNqzEXkZ69tkw",4,1.48660687473185,16
"14604","m7q48PFFfMaIBBaDZ7j3Hg",4,0.66332495807108,3
"14605","7SQRzfxsgeOPUEMOrJhMFg",4.03,1.10453610171873,20
"14606","i_hOxNY8Afk4GotULnTMcA",2.75,1.47986485869487,0
"14607","K_IDEfLrLHLZdY-wA05stw",3.7,1.48660687473185,33
"14608","v695WbMHZkXH6B3WM4Y28A",2.5,1.5,3
"14609","JQKOBllhtI_X5ZjpWSum6A",2.29,1.12694276695846,13
"14610","szw8OGJlsqaA3i2oe7dn9A",4.04,1.0295630140987,689
"14611","u9JcU8wJ1R-8ZO7Vdxqhhg",3.8,1.51327459504216,9
"14612","7Uouj_xLTexDpBC0dD2PvQ",4,0.707106781186548,4
"14613","ZKu3ynyht-BYVs3wS8D9_w",3.71,1.22474487139159,4
"14614","03CmG9Nz9ZorSwSLK-CrMA",5,0,1
"14615","5tB-OVWYLXhKI1H1JHiRkQ",5,0,4
"14616","Wyq6R5x8dV_o0H-nFFPGPA",2,1.54919333848297,18
"14617","rlfHMT3lj5vOnzEWxc89yw",5,0,5
"14618","7w-gPZEHDwcVPu2cUJgKKA",2.31,1.26491106406735,21
"14619","khyHL2GRC7T5Vqu61RNiqQ",3.33,1.37477270848675,6
"14620","rJ7KJR8BarhtrjwkS_lwJw",3.82,1.0295630140987,3
"14621","tqS3nY_NlyUsq-GGW8-HNg",4.88,0.479583152331272,10
"14622","v1ylHT7HFANr39vtvsRXHA",3.96,1.42828568570857,75
"14623","cN6qpVw6RaSrSI-JGGF4Tw",3.71,1.18743420870379,643
"14624","w1Y0FEkV125x7xvvrinbYQ",2,1.73205080756888,1
"14625","KTTNdP-C8YKVgKcjgm6xjw",2.33,1.37477270848675,4
"14626","YCKEW_6rWkfFJd9tCgmf6A",4,1.06770782520313,18
"14627","KgJko4q5jewH8UD7n0eQIA",4.56,0.5,10
"14628","4rlKCK8kKvtFfLWLomIE7A",3.67,1.88679622641132,2
"14629","WEqWFvyOqjpHvlld118vFA",3.5,1.5,3
"14630","NKMyRG-hK6_HNMlckY7Hxw",3.08,1.31909059582729,112
"14631","Qm9wnfnsec1PYVqkUmbyNA",5,0,3
"14632","eIZhZDoaJvdXXaRhhXwznA",4,1.73205080756888,0
"14633","HBzbloPtTza-yXFmVHcKvQ",4.19,1.4247806848775,11
"14634","6Wc1QJGEN92EPfZRDb-WVg",4,0,0
"14635","NMqxvg3H9tfWIxdlP26foA",2.75,1.78605710994918,0
"14636","qaZctjzm9YWjGNt05mKK2A",4.33,0.469041575982343,1
"14637","y7G8BTjt3ajGRih3d8SBbQ",4.5,0.5,3
"14638","kZW9u9U42WiX1UQlMEPLrw",1.98,1.54272486205415,57
"14639","CUQ0MzgQu4LmDakmBQKfLQ",4.14,1.40712472794703,11
"14640","IYdjcA92wjvM5RtPZ3C7kw",2,0.818535277187245,1
"14641","SL04b5w6WVEmLgQX-FDu9A",4.5,0.5,16
"14642","xVg9m8i6aW-NOicaBZqpxg",5,0,6
"14643","pPLnvZCkus8Qpr62suU8YQ",3.8,0.748331477354788,4
"14644","Y3xQ1jpa0A6DOD4w7nHTwQ",5,0,5
"14645","DgvkjXshY3N94QTkndThCQ",4.13,0.979795897113271,39
"14646","H469FEznfNRhUw9Uk7_d9w",3.4,1.2,1
"14647","eRxBuaDoNMLWspnAfrb0qw",4.53,1.02469507659596,8
"14648","1MnRWmDXVOBvPV6PirBv6g",3.11,0.99498743710662,7
"14649","5CuhWcKsiqBxAt_ZHwW8Vw",3,1.78044938147649,10
"14650","jo2b2ETniWU9SIu_1OuaHA",2.67,1.7,3
"14651","iI6-UCy-gnai8raHwewE4w",4.75,0.435889894354067,3
"14652","f0syAdRpCU8Rqwb3dysmOg",3.95,1.2328828005938,16
"14653","6ZSlU-X7m8nEA6jpGq1KsA",4.75,0.435889894354067,2
"14654","TRGQ6ZXfOY4ww3YXx1OtNg",4.33,1.48996644257513,25
"14655","V8yxAjxcOiY0wei-zDG4Iw",4,1.4142135623731,0
"14656","3cSnc2Ts0GckC9QRvlQbKA",3.59,1.20830459735946,60
"14657","wKSNcYb2mlDNzeci1QGRPA",5,0,0
"14658","nisE3lGuzeEWY2KXMGbYNg",2.6,0.489897948556636,0
"14659","NMi9cy9lwAloyW2SQIKoMw",4,0.818535277187245,3
"14660","K1eO2N9KZfOXQ0JthZxHgQ",5,0,0
"14661","F854tfFa6OqgTxFaBnM2sQ",2.8,1.0770329614269,3
"14662","3sk3EXJPcmuoQpervx_J6g",4.1,1.22065556157337,9
"14663","MqPRtyOXXJF-uUYJPK-5sA",4.24,1.05830052442584,64
"14664","RcufSDfRpeaxLm875axrDQ",3.5,1.11803398874989,18
"14665","-F1ktE7JM6vpIoF16CAyjQ",4,0,0
"14666","vJI5IJ85Odr16D-EProIFA",4.27,0.99498743710662,39
"14667","roY5hLWarDQejRO4q-t8fQ",2,1,0
"14668","qK_nxiXCxjIP8Hd659bhvA",3.13,1.69115345252878,9
"14669","phw_87ybknSBGQCrX3pgnw",4,1.54919333848297,1
"14670","yCGL-5fES1yOPMvBfUDDHA",3.7,1.62480768092719,124
"14671","eDWRhZxP_hUrgLgVZXlcuw",3.67,0.94339811320566,4
"14672","pg7JrrDRCvI5vLVn0zQ0gw",4,0,2
"14673","XB2ekZ7VveVl_ITRNV2Thg",4.22,1.113552872566,33
"14674","7Mt6-AskiOy9F6-K7SFuPA",3.89,0.888819441731559,118
"14675","RiJ7ERp0UkQqaOFsrSP4zw",4.33,0.469041575982343,1
"14676","V_rWghvlKNKjARY6rctXGA",3.86,1.24498995979887,11
"14677","5zBYjGBJ8yuj3-OGVdA-QA",3.31,1.89736659610103,23
"14678","BYQz12ztqIC54cmAEdCYDg",3.64,1.10453610171873,72
"14679","iUm-9Cu6VmnPr7ADTORHXA",5,0,0
"14680","_kPuX1OAC4QWb2NM9Fbhzw",4.25,0.830662386291807,0
"14681","soA_z5Jcgq39ipHgKB8NiQ",4.4,0.489897948556636,3
"14682","8z-v_pn00BcnrWs9bacYUQ",1.87,1.17046999107196,928
"14683","HgUqjaik-Lax4cpfArwwcA",3.8,1.16619037896906,17
"14684","Fo4EsFdje95EjZSIhpUPPg",4.33,0.469041575982343,2
"14685","bbo-ABIT29fZJwlY_eRIOg",3.83,1.40356688476182,16
"14686","9vFT_BeOMu3ILh7bOry_sw",4.5,0.921954445729289,7
"14687","oMbI156EJFrSObGe-SSaRw",2,1.09544511501033,2
"14688","3rFTT43tQg992no381rVvQ",4.1,0.830662386291807,12
"14689","JoZsAxRCwzkBI6MAfjSu_Q",3.88,1.69115345252878,1
"14690","e5uF2NqcQG-W0ZbdbIi_LA",3.44,1.42126704035519,29
"14691","spZToZLafm1Da4Rif5Nl1w",3.64,1.36747943311773,19
"14692","egGk5zPJIfgIwlDPjuaVaQ",3,0.707106781186548,0
"14693","sBcflBh12vwMWXWPqCnuPA",3.86,1.552417469626,14
"14694","RDuYiyWttgSY0_TE8gy3dw",2,0.818535277187245,1
"14695","YWIDquDD5n7L7VWD6D4mig",2.89,1.71755640373177,102
"14696","ukmUw9Lk6JjS6cndXlCj1A",3.33,0.469041575982343,1
"14697","YeDYa6tYL16CyqYvUVOtLw",2.49,1.25299640861417,187
"14698","Q9Lh-LwpYB4CMZdhgNFong",3.75,1.3,3
"14699","wp-fVjOj6PWZKL_fnkD6HQ",2,1,4
"14700","Ae3iqemToxFcCC2h_qDooA",3.29,1.3856406460551,1
"14701","VaHfNPQaF7xSxGynKis0jA",5,0,5
"14702","3yfS1y8bx9MpKXbY56L7BA",4.21,1.0816653826392,5
"14703","xs6k2y6CFNk9BdtZz4DvUA",4.76,0.94339811320566,57
"14704","grlHEJEuoIkgWUv3gvCF7A",4.75,0.435889894354067,0
"14705","v2IP8dY640n3gy-UUvDUTw",4.33,0.94339811320566,2
"14706","-Lsdg-qZl_Lj3dj6VQI_Dg",3.75,0.435889894354067,8
"14707","QRzZCHSuLe0nDdPrZ-y3cQ",3.33,1.7,0
"14708","G5SASWuL_CVxpgwXXGC4DA",3.43,1.39283882771841,97
"14709","LqkePAHl8wjRG4ZuM21b8g",1.71,1.3856406460551,28
"14710","HqjGzk6IXtqvnXCiCKPawg",5,0,1
"14711","qWFRiQzJlqCsNbqaZntZCg",4.8,0.748331477354788,16
"14712","NanAJnj98J9DMzhsPnaH_A",4.23,1.18743420870379,21
"14713","x_H5buDjzrwL7WQ5Oy9RXw",3.29,1.43527000944073,24
"14714","QWrMFSrUBn7nAKnuEu-UHw",3,1.73205080756888,1
"14715","QuwOTPoKzGwNMCvcXJLfIQ",4,0,0
"14716","MrpFw4ymdQvhTGt1eUJbIQ",4.44,1.22474487139159,51
"14717","OAzuzSsLxQH42I3YiUux7A",4.36,0.721110255092798,16
"14718","6r3g6NiGk16Uw519RkokkQ",4.2,1.6,7
"14719","Nvec9z5a8WMbdJaFZjBMAg",5,0,0
"14720","XkNQVTkCEzBrq7OlRHI11Q",4.3,0.989949493661167,555
"14721","67X8n6fZljnsAUxcoVTsOw",4.57,0.489897948556636,7
"14722","ukWmqiBsWnLz3q1C2nF7vg",5,0,0
"14723","iDACe__Y9DpIl5GHLSFzwg",1.75,0.830662386291807,0
"14724","8jamkYEhVsj3Z4qh4Hsrqw",3.67,1.88679622641132,1
"14725","wQEggDqWu1qdc1VW3pURTw",2.33,1.88679622641132,0
"14726","TQRCtfTJNGAdVAW9b5mMhg",3.43,1.2369316876853,19
"14727","AVlnz8OVKacySY9hWNWFUw",4.3,1.27279220613579,19
"14728","7_TKgPJvmsm5sacsK3FhJA",4,0.707106781186548,0
"14729","C90nLkXxPxv_1y7cL4a_7Q",4.53,0.830662386291807,62
"14730","jl8ZVvx0kXVkAVUtfY3uCg",4.6,0.489897948556636,1
"14731","Hs7cAXOQxJ8LERkwB355pQ",3,2,0
"14732","PmwANMdPudxk82DzicgHNg",3,0.818535277187245,2
"14733","5Isf5xz3rNZk0y79UE6uIw",2.6,1.2,3
"14734","rBbzUCU9iU1XxyNVXf4T2A",2.67,1.37477270848675,2
"14735","C7YKuZIZ-h-DpaSeBK69Fg",4.31,1.43527000944073,25
"14736","y7FN97bu14SFZW0xmmzzaQ",5,0,0
"14737","2OVyzv2RFtk6QQmhFpGj1g",4.67,0.748331477354788,1
"14738","f714Tlf68rHz-tsx44206A",4.21,1.0816653826392,38
"14739","-7beeoZO7ehfJgpu09CZAA",3,0,0
"14740","HQuh9sfojI_53_Pm6-9WUw",3.42,1.17046999107196,71
"14741","pT9ywbF_an3wUxI-dGIzXA",3.88,1.12249721603218,4
"14742","sZ2wTG6nnTUat9JhPAmaJQ",1.71,1.3856406460551,4
"14743","yB2wVIEhWnzM1N3B88wJew",3.57,1.67928556237467,7
"14744","keOcAcjO9uDScfugyahvvw",1,0,6
"14745","xuuJSD0Wjc1WMIbAIEObng",3,1.26491106406735,6
"14746","OmUFCN1OpZpcvCrNAi6o2w",5,0,2
"14747","ryqYlw3F5MPIHXJylSjD0A",3.87,1.11803398874989,26
"14748","KUpdnQi16DGP54FlDWOJ6g",2.85,0.768114574786861,8
"14749","fmP6WfmXyvE0XyTapgCbLg",5,0,2
"14750","r787oZvgBHgP8_un8k3H3Q",3.83,0.9,5
"14751","mbbgs8HS0meLkmeWWWE-pQ",2.58,1.54272486205415,92
"14752","riqqVx-LssGUErBeQisKng",4.38,0.989949493661167,3
"14753","2fAbmJQxsV-DBHLRQ75O6Q",5,0,4
"14754","H3y_lTbcP7XzcfTnRN2Ksg",1.44,1.0295630140987,64
"14755","oD8lhBJotqCU1lSj4B3I9Q",3.1,0.812403840463596,20
"14756","gaptiEj91cWQSynk51ljGQ",4.64,1.04403065089106,2
"14757","j8NI4Dd9ANuyrMZ8vTN1eA",3.67,1.24899959967968,2
"14758","lbi0un7b4mbrabeqaSlptQ",1,0,9
"14759","SGhg_FNDxRPKaK2ztWDKlA",3.75,1.64012194668567,3
"14760","xmyWUwZtjPK6xLdNuAUxaw",3,2,3
"14761","w3mThhi_o4vL8Ntq-2Zjww",4.17,0.685565460040104,13
"14762","XivYHEauoBk4Va9HjEmVsQ",3.83,0.685565460040104,3
"14763","cpkgfMndi5ASbqGuBPz34g",3.75,1.39283882771841,8
"14764","0n6IjepPcqmf-ZpdT-qV7g",1.25,0.435889894354067,1
"14765","lRwrll8csNpnfOzKpgQppg",4,0,0
"14766","HDTnHO_C9e-QHuEYt73kHA",3.75,1.09087121146357,5
"14767","RkRs-010SM2fX3RDv3fb-g",2.4,1.01980390271856,7
"14768","eq5za-Fm-8zRPTse36U17g",3.8,0.979795897113271,4
"14769","_PINIylE-HAtznOkeQ6OOw",3.21,1.17473401244707,143
"14770","TIot67TOwztjNX9ugY5bvA",4.67,0.469041575982343,1
"14771","4pUCP0aJRcWnrBxEZXZ1Qw",3.03,1.26095202129185,51
"14772","4IUT19STv8PbRtjHO7qhBw",2.67,1.10453610171873,10
"14773","7Ul1Ka0yLtsEX03qU5QPcQ",2.8,1.83303027798234,4
"14774","0Ypt9juxZP8qfHeZoq-g3Q",3,0,6
"14775","HX5e74VqnHb7_5-QI2kkqA",4.2,1.6,4
"14776","mpSs1FEokzL9gj5vc9SynQ",2.33,1.88679622641132,1
"14777","79_ximd9-lVcXcWqZy8RgA",3.64,1.06770782520313,10
"14778","QTBUIAFtdUx-YMcWaI3GiQ",2.17,1.57162336455017,7
"14779","yuGLB2CR7a_iCSCxTvMBTA",5,0,0
"14780","hw_NPrcmoUaYCN1UplwmBg",3.86,0.989949493661167,11
"14781","B0xZBB7-oBEiAf_IdqpFWw",3.25,0.435889894354067,5
"14782","wIgnStKeqI_SW12oegTGrg",3.5,1.6583123951777,1
"14783","kskztIDvBCuL6UX1Oflhrg",3.8,1.16619037896906,1
"14784","THri70cQQVQtBAiEO1bzEQ",3.25,0.830662386291807,4
"14785","ASN-bDe1cVl3Y8-lnqA7Og",3.75,1.09544511501033,149
"14786","lYcDvjaHWf_DVZogx_FE3Q",2.11,1.66433169770932,12
"14787","mV2qIJvhYuHTI0_to25nrQ",4.17,1.06770782520313,6
"14788","2lLPZQMDbMFSDDJCd-5dsw",3,1.63401346383682,5
"14789","jOuERtVf7QePnK9ZcdH5XA",3.9,0.979795897113271,1037
"14790","mU57qypB4nLScxgowHNEUA",2.47,1.21655250605964,141
"14791","ek4SUtYp7xHc8lFTpErbxA",3.17,1.86279360101972,4
"14792","GvUgjHP0aooaD1dltpK_5w",3.75,0.830662386291807,1
"14793","r4P8bKmZVl-0Hs0G2hT_Mg",4.23,1.04880884817015,10
"14794","frEv-FajQEPvFJ9zAEr29A",3.69,1.26491106406735,6
"14795","-xeJs5Ch7i3LPphpmzzUvg",4.5,0.866025403784439,1
"14796","FqH6qIJM2_wDhjdw-KwiJA",5,0,8
"14797","Nkv5TGu9HIOD-jjzfVD9fw",4,0.818535277187245,1
"14798","UsvoQp_EXVVPYcO-DsW38Q",2.44,1.25698050899765,20
"14799","i2GCn1vpq0_tCX-INJZRfQ",3.57,1.67928556237467,12
"14800","lSZ1IMqd3ctUB9mzf22AEQ",3,2,0
"14801","XVkZlAdctY43Ep4RD96Yew",4.25,0.830662386291807,3
"14802","_a_vUiizUecJBr0Uq7HbhA",5,0,0
"14803","hkKvb6oXxn8ygoP5fFln1g",3.16,1.24498995979887,23
"14804","RDYOZGZ2DTor_jAOy9FwGw",3,0,6
"14805","6aOu8Sj3Pw8GmAv5ay9vcw",4.58,0.489897948556636,8
"14806","5hySp8Cm_Rfa1an8uOx4Nw",4.83,0.632455532033676,14
"14807","yS0IzGJDtGKZubmGIbrZIA",3.34,1.55884572681199,33
"14808","Yf2U84c5RCoQk_awUsFxqQ",3.75,1.64012194668567,5
"14809","riGpfOyQ3OXve64_h4E4Gg",4.27,0.616441400296898,14
"14810","NPajXAzm7XmFHCGifMA_Cg",3.18,1.74928556845359,6
"14811","S_oxiEQty4YnbV1pXmp2Ww",3.67,1.24899959967968,1
"14812","E46c8c-hsUcfZl--HXhiTA",3.14,0.989949493661167,7
"14813","siatNcf5O_vH0sL6OdvYLQ",2.34,1.02469507659596,63
"14814","ZOzY--xBNSs-QSukzLn5kA",4.7,0.458257569495584,23
"14815","gSawKODjaZuijWuBoUNSIg",4.5,0.5,4
"14816","l0TtnZxfSflGYFInCdCt8w",3.17,1.06770782520313,1
"14817","BKR18gyfLzuFz0-4CYTeiw",3.29,1.3228756555323,136
"14818","EKR3hv8vhML4xbkp9Hf9mQ",4.11,1.06301458127346,66
"14819","SAmUlxRyvSXP-vOz10fVeQ",4.75,0.435889894354067,1
"14820","anuT2XHtgBlEpzkS_vLIiQ",5,0,1
"14821","WBmbKC81XYCUCgMGfLLjwA",2.86,1.19582607431014,137
"14822","atg2vJNWwj0iQA48dkjRAg",3.38,0.989949493661167,7
"14823","vwOLtv-8syrddAstFmnwCg",3.19,1.4247806848775,5
"14824","qoyOMslTY3UkYG_dyGQn3A",4,0.707106781186548,9
"14825","gd1pgiHT-VEMnolF6aQkGA",2.33,1.24899959967968,3
"14826","qFLjQyq7HVAY7LN5Srwy_w",3,1.85202591774521,10
"14827","6Svv3pgeGt1c4BcngzQOWA",3.2,1.46969384566991,6
"14828","0AzoCP_nz0hv0-BpXLxq_A",2.67,1.29228479833201,24
"14829","T80zdmoHleRsTbRXJBLoFA",3.88,1.26885775404495,9
"14830","8rV0i77v3kTWhCvjKMIpQQ",3.6,1.2,3
"14831","FhRQSkZwSYVJKIeDab4Dzg",3.53,1.28062484748657,14
"14832","T47d4uqU247rtDHIn1d9yQ",5,0,0
"14833","B6DUg2krZFY3fCECiL_xvQ",3.14,1.3228756555323,84
"14834","h9agRYEPtDuZn1IHQXY1Ow",2.33,1.88679622641132,1
"14835","RR7nf12D8cOkNi6HQAQbBA",1.1,0.3,9
"14836","GN_kXuNCaTORUnDnuFGsrQ",2.27,1.22474487139159,51
"14837","4NO82pvv4EVXPlPp0ufwqQ",3.69,1.15758369027902,10
"14838","ubDHBhMUicw-Am5huIaOTQ",3.53,0.806225774829855,17
"14839","NLKjSOHL4F6yQQooc6JbyA",3.93,0.774596669241483,4
"14840","Xr7n39d0ByobpIOQITJeIA",2,1,1
"14841","TSAGj6BirVlF0mFDswk0LA",4.25,1.3,3
"14842","R9Tll6IKpJtYcsbEv7edCA",2.46,1.47309198626562,11
"14843","DU9Iz4woj62s3KGwzR3m_g",3.33,1.7,0
"14844","-4kZWIPq6f5HHQP6GTZccQ",3.68,1.66733320005331,34
"14845","5tOBwhpaFO2IjI5yUiWbZg",3.13,1.5,31
"14846","aKg3Pach5vuSQKFmBZPBxw",4.67,0.469041575982343,0
"14847","uJSS0Kq1qoiCTXQdxxztrQ",4.08,1.113552872566,6
"14848","tpQSjp2pWk0IOdCTO07PWw",5,0,4
"14849","K87D-U3lz2XnLtBsv5TF6Q",1,0,2
"14850","tDdQ37mVfPgzA_qTSvYhBA",4.67,0.469041575982343,1
"14851","ATEcbsArZEvJX_gweSAH0g",2.67,0.469041575982343,14
"14852","kK8GZ5E1khyACzF_WvTRVQ",4.5,0.5,4
"14853","MXOdsPTLQPsQK9hUq01DWg",3.49,1.22474487139159,310
"14854","G_TublIPvbZ22WY_0NgnPQ",2.64,1.3,21
"14855","WyJuGTwFwoN0k8iX8FsqYw",3.33,1.24899959967968,3
"14856","KjtmgrvRyTd5sCZZqAM8vA",4.48,0.774596669241483,17
"14857","XAtra6d8bcQDXqDKZKiG9Q",3,0.818535277187245,3
"14858","o84XZyMfJ08_OE41MXhIdg",3.73,1.22474487139159,25
"14859","W2RzHyMajnmhOubU7318wQ",2.8,0.748331477354788,4
"14860","aQhH3ulfs96PQgegDlGSuA",4.33,1.10453610171873,6
"14861","G9u_zp_sF3wumgk1gaILKw",3.83,0.9,3
"14862","5muXkVtzR6oDRW7J7XuS6w",4.73,1,5
"14863","3rJE7qliy8_ylKhY5FdlIw",3.91,0.509901951359279,11
"14864","AxJIm3NLKWhDonFL3f59Wg",5,0,0
"14865","sUwVz00qBevDgt2dhe_KXA",3.73,0.964365076099296,7
"14866","LXBrtq1JlpMg2HgCEUgUIw",3.61,1.20415945787923,32
"14867","S_2ASYQGNId-xKpXsELvvg",3.5,1.29614813968157,7
"14868","fGTrdnKyM_wdT6niaxzU3Q",3.94,1.00995049383621,66
"14869","QVR7dsvBeg8xFt9B-vd1BA",3.89,1.0816653826392,205
"14870","M3G_xbxxfkupkemCZzXh9g",4.76,0.547722557505166,14
"14871","nRpfMWN1TWOZD7LtDKrsmQ",3.5,1.80277563773199,8
"14872","uwR6XBswcGXgK_3KDfGSLQ",5,0,1
"14873","mEf9UaZFJDvog_0zd4y1MQ",3,1.14455231422596,38
"14874","oltD7taUPP8wcWEznlG-vQ",3.12,1.60312195418814,72
"14875","6C1DwUXOEdUN57rw3_UM3Q",3.33,1.7,34
"14876","T712cvCUU9JFa59NB1hZfw",2.75,1.64012194668567,8
"14877","ImBOmnSOb1ajWskhQyaa4Q",3.75,1.3,2
"14878","ZTTZ2Dcf3VoljpCSRbyzOg",3.93,1.2369316876853,8
"14879","tki9Q_OtpV3vkojfMgLZfg",3.14,1.88414436814168,10
"14880","ycVUEJ7ol4CJCuMsNApufw",3.89,1.04880884817015,13
"14881","YrP-mzHMMkBTb2-tjEll6w",4.33,0.469041575982343,3
"14882","YXj9UFDZjWoG96x_KDAyFw",5,0,6
"14883","t-9mhkwvld74Eycdvdg59A",4.5,0.5,29
"14884","4_c2jwtRSCCtSPZGrwqMag",4.33,0.469041575982343,0
"14885","hE5SwhlMN1_oJoNpnwrYqQ",4.8,0.6,2
"14886","tu3xiSDQY0tCpKmk-8IlCQ",1,0,1
"14887","8n8lT1YP2JaO5ea-T11TFQ",4.45,0.5,13
"14888","l087PoI2nRlszvIp2EvlmA",2.33,1.88679622641132,1
"14889","XyVQOVwrDw4M33YDPTWg9w",4.25,0.435889894354067,2
"14890","53Lq8bak88EtuZyKMmDPmQ",4.2,1.16619037896906,12
"14891","DzOPHyrG2XuVqKEvHCnN7w",4.5,0.761577310586391,20
"14892","lWrMZzYMWY-JpKYAwtlZoA",1,0,6
"14893","Z0apawNNJpPm-hxts9fU5g",4.6,0.489897948556636,7
"14894","3-zvo4Y_Bagw6Yifvh1TPg",3,1.48323969741913,5
"14895","ZN-RG7wkT8MLsmaTPzIW5g",2.79,1.4422205101856,30
"14896","nF37lu5xHJ_0E03hLJzQAg",4,1.08627804912002,24
"14897","SDNsfcWackoUtqsmuubvrw",3.73,1.05830052442584,55
"14898","A3zvSbe0TEOMce-Az-kTzw",4,0.632455532033676,2
"14899","Zo-nHAbO5cWw6YYkBuXslA",2,0,1
"14900","PqwLZoOF_qJf6NoN9OyFbg",4.94,0.223606797749979,73
"14901","Rhh0mTHLAYwkldUEZamRvA",3.6,1.49666295470958,20
"14902","x4t0-Mm77q0Lxn5R9HCkgQ",4.4,0.8,12
"14903","_tWPlLKRenyHPvkxqZ2UQQ",4.28,1.12249721603218,33
"14904","4QtD359vkU7Jq8vP0uQEww",4.04,1.0770329614269,47
"14905","EoAGtbjhSCVYuZkovYzCew",4.11,1.44913767461894,3
"14906","22K8kQzK4UtLwQAwOCf0MA",1.67,0.94339811320566,9
"14907","rZ0Z3pgoML7bQDXBxjLThw",3.89,1.66433169770932,9
"14908","NWV1wCw5l6Q9Fe9hGqZVcQ",4.92,0.282842712474619,10
"14909","TQE6lReN2_iAWorl2JkOxg",4,1.4142135623731,2
"14910","wqkppwnYojDYU_xepCrjFQ",3.17,1.06770782520313,1
"14911","Cun_PbjTnPdfZRZAd9wx2A",4.02,1.24096736459909,84
"14912","5OX1kKlNHCaDmGq4qrFBmQ",4.63,0.479583152331272,3
"14913","CY9bjqkOIWZpWJVC8kOgXg",4,0,0
"14914","D1c8_wWYe9nmhaHI26L9oA",5,0,3
"14915","X5rLhIah2-yXNuLzwsU56w",1,0,15
"14916","5LisBU_1-UN4_5lkytpyNQ",3.33,0.94339811320566,0
"14917","eQ9I23C8O9ruHIaupxp40g",3.8,0.979795897113271,5
"14918","3SrWEUCWNy4lDq7ElWmtwA",4.11,0.877496438739212,9
"14919","98lItppDrgGP26OcSbVjQw",4.86,0.346410161513775,4
"14920","KbN836a966ec6tEI0-wh7A",2.1,1.22065556157337,7
"14921","3ksTkl5FIMK4I2u1ZlFCmQ",2.67,1.7,1
"14922","7HaBXleVx4ul_mF2GjE_FA",4.83,0.374165738677394,2
"14923","2S4FT43_UoPZp6pKHrbscw",4.25,0.435889894354067,2
"14924","ed11WKT1aCzQHndTiEHZHA",4.78,0.412310562561766,7
"14925","bPCBhI4iMIQyP6c8Zxkujg",4.43,0.489897948556636,9
"14926","7UGc_-sDF1myq0fkneYocg",2.79,1.24096736459909,25
"14927","u_M9bC3USzr1wtkWKaisgg",2,1,1
"14928","sfu3PoDKstOM0V8xmsgkKA",2.67,0.469041575982343,3
"14929","Nn8Iyd5EyvKHz0aPp7XPow",5,0,1
"14930","DaTYEiYkO-ioG9ZyJrCxpQ",3.67,1.3114877048604,9
"14931","R-CcA7Qfhd46brOiQLFyCA",4.63,0.989949493661167,4
"14932","UOLoBdnMv0Nsxdxe8xKbYQ",4.23,0.959166304662544,23
"14933","c2PDuEFxHpHcbFYc1ysV2A",4,1.73205080756888,0
"14934","JD6diNNduV7FivP5wAFOxw",4.67,0.469041575982343,2
"14935","o2BeeJmpf_J9EmC8HQoHRA",4.19,0.806225774829855,27
"14936","OE7_89VPPq77w8Z8tIQNFQ",5,0,0
"14937","Ng64OojrfYmtyBtv_0UMnw",1.67,0.469041575982343,4
"14938","EMmMvW-Q5AX-_irQ8f-1iw",3.25,1.16189500386223,17
"14939","bctAeRstsGS7fNeNR5bIvQ",4.5,0.5,1
"14940","aYmXYxN_jiWI9mc9wyLkQQ",3,2,2
"14941","Gd24R5M3-sxt3TfsoplmgA",3.67,0.469041575982343,4
"14942","myEAQBHGplFBTYiTK2xz1w",2.33,1.33416640641263,12
"14943","dqtT7i1VLxR8-YDdWDMXlQ",3.33,1.7,2
"14944","o8Olw8RjgziJh4vPaFlqNQ",4.95,0.223606797749979,7
"14945","2pmMehsVKnwhgWPSOxrkjA",3.57,1.67928556237467,2
